id,carat,cut,color,clarity,depth,table,x,y,z,price
22367,2.16,Ideal,J,VS1,61.6,56.0,8.41,8.36,5.15,13912
29217,1.02,Ideal,F,SI1,61.0,56.0,6.54,6.55,3.99,4855
15272,0.58,Very Good,G,VS2,61.7,55.1,5.4,5.43,3.34,1696
29037,1.31,Very Good,H,SI1,61.0,59.0,6.98,7.04,4.28,6985
21468,0.3,Premium,I,VVS2,62.3,58.0,4.28,4.24,2.65,587
9489,1.04,Very Good,G,SI2,63.1,56.0,6.41,6.45,4.07,4676
1748,1.54,Premium,H,VS2,62.4,58.0,7.38,7.31,4.58,10316
14957,0.32,Premium,H,VS1,59.7,60.0,4.43,4.46,2.65,596
25261,1.51,Premium,G,SI1,62.3,58.0,7.35,7.32,4.57,6212
29048,0.9,Very Good,F,SI1,63.0,57.0,6.15,6.1,3.87,3730
6685,0.38,Ideal,G,SI1,62.2,54.0,4.64,4.67,2.9,855
13408,2.05,Premium,F,SI2,61.9,59.0,8.1,8.13,5.04,16242
584,0.56,Premium,G,VS1,62.3,59.0,5.28,5.25,3.28,1636
13052,0.91,Ideal,J,VS2,62.0,56.0,6.14,6.17,3.81,3256
6225,0.7,Ideal,F,VS2,61.2,57.0,5.72,5.76,3.51,2761
22748,0.43,Ideal,G,VS2,60.8,55.0,4.88,4.84,2.96,1113
5011,0.51,Very Good,G,VS2,62.8,55.0,5.14,5.17,3.23,1337
15030,0.32,Premium,H,VVS2,60.6,59.0,4.5,4.47,2.72,828
24196,0.71,Very Good,D,VS2,62.1,58.0,5.69,5.73,3.54,3075
2315,0.73,Ideal,E,VS2,62.5,56.0,5.76,5.78,3.61,3053
13887,0.38,Ideal,G,IF,62.0,54.0,4.67,4.71,2.9,946
6170,1.27,Ideal,F,VS1,61.6,57.0,6.96,7.01,4.3,11520
7877,1.01,Premium,F,VS1,62.4,58.0,6.43,6.38,4.0,6199
24225,0.32,Premium,F,SI1,62.0,60.0,4.35,4.38,2.71,596
28753,0.9,Premium,I,SI2,62.3,60.0,6.13,6.07,3.77,2789
20637,0.71,Premium,F,VS2,63.0,58.0,5.67,5.6,3.54,2723
4013,0.32,Ideal,D,VVS2,63.0,56.0,4.39,4.42,2.77,1066
19616,0.86,Premium,H,VS2,59.6,59.0,6.19,6.12,3.65,3379
8887,0.56,Good,F,SI1,61.0,61.0,5.31,5.35,3.24,1286
17470,0.4,Ideal,D,VS2,62.0,55.0,4.72,4.75,2.93,1030
6466,0.5,Ideal,G,VS1,61.6,55.0,5.16,5.05,3.15,1583
7093,0.38,Ideal,F,VVS1,61.8,55.0,4.67,4.69,2.89,1257
1020,0.32,Ideal,H,VS2,62.6,54.0,4.34,4.39,2.73,648
10902,1.03,Ideal,F,SI1,61.7,56.0,6.54,6.49,4.01,5166
1533,1.06,Very Good,G,VS1,61.0,57.0,6.59,6.66,4.04,6504
483,0.71,Ideal,E,VS1,62.3,55.0,5.71,5.76,3.57,3478
14108,1.16,Ideal,G,VVS1,61.7,57.0,6.7,6.8,4.16,8092
707,0.31,Ideal,H,VS1,62.3,56.0,4.29,4.34,2.69,507
2712,0.55,Premium,E,SI2,60.9,58.0,5.29,5.32,3.24,1675
4337,0.38,Ideal,E,VS1,61.8,55.0,4.66,4.7,2.89,1000
21028,0.32,Ideal,D,SI1,60.5,56.0,4.43,4.45,2.69,674
22552,0.33,Ideal,F,VVS2,61.9,56.0,4.44,4.47,2.76,897
25797,0.31,Ideal,D,SI2,62.0,53.0,4.35,4.38,2.7,463
10917,0.7,Premium,F,SI1,61.8,57.0,5.67,5.63,3.48,2211
25335,0.31,Ideal,D,VS2,61.3,56.0,4.38,4.39,2.69,734
27557,1.01,Premium,E,SI1,61.9,61.0,6.42,6.36,3.96,5158
20001,0.9,Premium,F,SI2,62.6,58.0,6.19,6.16,3.87,3958
10519,1.21,Very Good,E,SI1,62.9,59.0,6.75,6.78,4.26,7257
577,0.9,Very Good,E,SI2,62.7,58.0,6.16,6.13,3.86,3246
10202,0.52,Ideal,H,VS1,61.4,56.0,5.18,5.23,3.2,1342
19536,0.31,Very Good,F,SI1,63.1,57.0,4.34,4.3,2.73,550
6667,0.9,Premium,I,SI1,60.0,59.0,6.29,6.23,3.76,3220
4914,0.35,Ideal,F,SI2,60.6,57.0,4.58,4.54,2.76,630
19026,1.23,Ideal,J,VS1,61.5,54.0,6.9,6.94,4.25,5181
3947,0.32,Ideal,D,VVS2,61.1,56.0,4.42,4.41,2.7,1041
19143,0.3,Ideal,E,VS2,62.0,56.0,4.28,4.3,2.66,658
10285,0.31,Ideal,D,VVS1,62.1,57.0,4.34,4.32,2.69,1060
4269,1.1,Ideal,G,VS2,62.1,60.0,6.58,6.53,4.06,7163
10059,0.39,Ideal,E,SI1,59.8,57.0,4.83,4.87,2.9,860
21764,0.31,Ideal,G,IF,59.9,60.0,4.37,4.4,2.63,871
14214,0.46,Good,D,VS2,59.0,61.2,5.13,5.17,3.08,1279
7661,0.39,Ideal,D,SI1,62.3,57.0,4.67,4.65,2.9,855
1624,0.3,Premium,H,VS1,61.8,59.0,4.33,4.28,2.66,630
9606,0.52,Ideal,E,SI2,62.2,54.0,5.16,5.19,3.22,1291
22416,0.27,Very Good,E,VS1,63.0,55.0,4.15,4.18,2.61,492
29959,0.72,Very Good,F,VS1,62.1,57.0,5.68,5.75,3.55,2808
3540,0.31,Premium,E,SI1,61.2,58.0,4.36,4.33,2.66,698
25412,0.42,Ideal,F,VVS1,62.5,56.0,4.81,4.76,2.99,1323
29275,1.52,Ideal,H,SI1,61.9,57.0,7.32,7.38,4.55,14215
1576,0.27,Very Good,E,VS1,61.9,59.0,4.16,4.21,2.59,470
28977,0.59,Premium,H,VS2,61.7,59.0,5.41,5.37,3.33,1628
15718,1.52,Premium,D,SI1,63.0,58.0,7.33,7.29,4.6,12468
21525,0.51,Ideal,D,VS1,61.3,55.0,5.18,5.15,3.17,2052
22183,1.05,Ideal,G,VS1,62.2,55.0,6.5,6.54,4.05,7437
12947,0.5,Premium,D,VS2,61.1,59.0,5.14,5.09,3.13,1641
6232,2.05,Ideal,I,VS2,60.8,58.0,8.22,8.27,5.02,17864
12573,0.41,Ideal,G,VS1,62.1,57.0,4.72,4.75,2.94,865
26835,0.31,Ideal,D,VS2,61.7,56.0,4.37,4.34,2.69,892
22985,1.21,Premium,D,VS2,61.3,59.0,6.84,6.89,4.21,9810
27264,1.04,Ideal,F,SI1,61.9,57.0,6.51,6.54,4.04,5724
14619,2.08,Premium,J,SI2,62.0,59.0,8.23,8.19,5.08,12196
2112,0.3,Ideal,G,VS1,62.4,57.0,4.28,4.31,2.68,605
7356,1.03,Very Good,F,SI1,63.1,60.0,6.37,6.42,4.03,4282
13555,0.9,Very Good,H,VS2,63.0,58.0,6.08,6.12,3.85,4032
24667,0.7,Very Good,G,VS2,62.6,54.0,5.66,5.69,3.55,2074
23249,0.31,Ideal,G,VVS1,61.4,55.0,4.39,4.37,2.69,1046
17760,0.56,Premium,D,SI2,61.6,58.0,5.32,5.27,3.25,1720
3479,0.33,Ideal,G,VS1,62.1,55.0,4.44,4.39,2.74,854
14452,0.71,Ideal,E,SI1,62.1,57.0,5.73,5.71,3.55,2891
7458,0.52,Premium,H,VS2,61.2,59.0,5.18,5.14,3.16,1238
21410,1.22,Premium,I,VS1,61.8,59.0,6.81,6.86,4.23,6118
3615,2.01,Very Good,J,SI1,62.5,61.0,8.06,8.1,5.01,17235
2003,0.24,Very Good,E,VVS2,60.4,62.0,3.96,3.98,2.39,485
28057,2.14,Very Good,I,SI2,63.2,57.0,8.17,8.13,5.14,12872
27066,1.27,Ideal,G,SI1,61.0,55.0,6.94,6.98,4.25,7127
17681,0.61,Ideal,H,VS2,62.2,55.0,5.46,5.43,3.38,1596
16085,2.06,Ideal,G,SI1,62.1,55.0,8.19,8.11,5.06,17605
19544,0.71,Ideal,E,SI1,63.0,57.0,5.62,5.66,3.56,2614
24057,0.25,Very Good,F,VVS2,62.7,55.0,3.98,4.0,2.51,548
22396,1.02,Ideal,E,SI1,60.4,57.0,6.53,6.57,3.95,5250
26430,0.7,Very Good,H,VVS2,60.0,57.0,5.79,5.84,3.49,2965
13684,1.24,Premium,G,SI2,62.1,58.0,6.85,6.9,4.26,4884
23884,1.0,Very Good,D,SI1,63.1,57.0,6.34,6.29,3.97,5111
24864,0.42,Ideal,G,VS1,61.5,56.0,4.85,4.8,2.96,1050
5562,0.7,Ideal,H,VS1,61.8,57.0,5.67,5.7,3.51,2635
4874,0.57,Ideal,E,VS2,61.0,56.0,5.35,5.38,3.27,2333
28599,1.02,Premium,G,SI2,62.5,58.0,6.42,6.45,4.02,4095
31,0.9,Fair,F,SI1,66.8,58.0,6.05,5.99,3.97,2977
697,1.23,Very Good,D,SI2,61.8,58.0,6.92,6.88,4.26,6626
6045,0.31,Ideal,G,SI1,61.9,54.0,4.35,4.4,2.71,432
631,0.5,Good,E,SI1,63.3,60.0,5.04,5.07,3.19,1406
17954,1.0,Very Good,I,VS2,63.1,56.0,6.38,6.32,4.01,4190
8287,1.01,Ideal,G,VS2,62.9,57.0,6.38,6.35,4.0,5931
23572,0.4,Ideal,E,VS1,61.9,55.0,4.74,4.77,2.95,1125
4767,0.35,Ideal,D,VS2,61.4,57.0,4.52,4.56,2.79,862
15139,0.52,Premium,E,SI2,60.4,56.0,5.23,5.21,3.16,1227
17852,1.5,Premium,J,VS2,62.2,60.0,7.31,7.41,4.58,7650
17062,0.72,Very Good,H,VS2,60.8,60.0,5.73,5.79,3.51,2475
29754,1.42,Very Good,H,IF,61.0,60.0,7.21,7.25,4.4,9526
994,0.3,Premium,I,VS1,61.8,59.0,4.33,4.31,2.67,608
15412,1.0,Premium,I,VS2,62.7,56.0,6.36,6.39,4.0,4620
4600,0.3,Good,G,VVS2,63.5,55.0,4.33,4.31,2.74,684
21611,0.37,Premium,D,VS1,61.4,58.0,4.64,4.63,2.84,1007
3817,1.78,Ideal,F,SI1,61.6,55.0,7.85,7.82,4.82,14247
24838,0.31,Ideal,G,VVS1,58.8,59.0,4.43,4.48,2.62,766
17688,1.07,Ideal,H,SI2,62.5,55.0,6.58,6.61,4.11,4242
10296,0.83,Ideal,E,VS1,61.9,58.0,5.98,6.04,3.72,3675
19192,1.01,Fair,D,SI1,62.7,61.0,6.37,6.4,4.01,4851
7658,1.02,Ideal,F,VS1,61.5,56.0,6.46,6.51,3.99,8181
11809,1.51,Ideal,F,VS2,62.5,57.0,7.3,7.35,4.58,13681
8018,0.41,Ideal,E,VS2,61.5,55.0,4.8,4.82,2.95,868
7290,0.52,Ideal,E,VS1,61.2,57.0,5.2,5.24,3.19,1992
21238,0.32,Good,H,VS2,63.1,55.0,4.35,4.38,2.76,505
1348,2.17,Very Good,J,SI2,62.8,58.0,8.19,8.23,5.18,12502
3264,0.7,Ideal,E,SI2,62.5,56.0,5.66,5.69,3.54,2326
24247,0.74,Premium,E,SI2,60.8,57.0,5.84,5.8,3.54,2499
26014,0.71,Premium,E,VS1,61.3,59.0,5.71,5.69,3.49,3311
6161,1.01,Premium,D,SI1,59.9,59.0,6.57,6.55,3.93,5817
30000,1.01,Premium,D,VVS2,59.0,60.0,6.6,6.56,3.87,8518
3388,0.73,Premium,D,SI1,62.3,55.0,5.79,5.71,3.58,2815
3310,1.03,Premium,D,SI2,60.0,59.0,6.62,6.55,3.96,4855
27019,0.79,Ideal,E,SI2,61.7,56.0,5.94,5.9,3.65,2879
22492,2.1,Premium,J,SI2,61.3,57.0,8.24,8.2,5.03,12361
20624,0.53,Ideal,E,VVS2,60.4,56.0,5.23,5.26,3.17,2218
17238,1.61,Premium,I,VS2,58.5,60.0,7.66,7.72,4.51,9278
10919,0.7,Good,F,SI1,63.7,57.0,5.55,5.59,3.54,2347
6883,0.7,Ideal,H,VVS1,61.9,56.0,5.68,5.72,3.53,3193
25027,0.51,Ideal,D,VS2,62.0,55.0,5.12,5.15,3.19,1787
23179,0.7,Ideal,H,SI1,61.9,53.0,5.72,5.75,3.55,2258
25119,0.3,Ideal,D,VS1,61.0,56.0,4.33,4.35,2.65,848
5709,1.43,Very Good,I,SI2,63.5,58.0,7.05,7.08,4.5,6096
26914,0.33,Very Good,E,VVS2,61.3,59.0,4.46,4.51,2.75,740
11044,0.34,Ideal,H,SI1,62.1,56.0,4.46,4.5,2.78,477
15874,0.59,Premium,F,SI2,61.1,58.0,5.43,5.39,3.32,1170
22599,1.08,Ideal,G,VS2,62.1,57.0,6.6,6.58,4.09,5889
16987,0.54,Ideal,D,SI2,60.2,56.0,5.28,5.31,3.19,1573
27724,1.51,Premium,F,VS1,62.3,58.0,7.31,7.35,4.57,14542
25072,0.7,Good,E,VS2,57.8,61.0,5.69,5.74,3.26,2413
22323,0.34,Premium,I,VS1,62.1,59.0,4.5,4.52,2.8,537
2498,1.03,Ideal,H,SI1,61.9,55.0,6.49,6.46,4.01,4959
14768,1.01,Good,E,SI1,63.7,59.0,6.31,6.37,4.04,5217
14406,1.01,Good,E,SI1,57.4,61.0,6.5,6.59,3.81,4774
5502,0.76,Premium,G,VS1,59.1,60.0,5.94,5.88,3.5,3353
29998,0.9,Good,H,SI2,63.9,57.0,6.17,6.12,3.93,3656
5995,0.5,Premium,H,SI2,60.5,59.0,5.18,5.15,3.14,1442
6228,0.31,Ideal,E,IF,62.0,54.0,4.36,4.38,2.71,956
21574,0.9,Good,F,SI1,63.3,57.0,6.08,6.11,3.85,3669
17192,0.76,Ideal,H,VS2,62.1,57.0,5.83,5.85,3.63,2908
21182,0.51,Ideal,D,VS2,61.9,55.0,5.13,5.18,3.19,1794
1199,0.3,Premium,D,VS2,61.3,59.0,4.25,4.21,2.6,710
27548,0.53,Very Good,G,SI1,62.9,59.0,5.17,5.21,3.27,1267
14608,0.3,Premium,D,VS2,61.9,58.0,4.3,4.28,2.66,911
1692,0.78,Ideal,F,SI2,61.8,54.0,5.93,5.97,3.67,2440
20732,0.52,Very Good,D,VS1,61.2,59.0,5.19,5.22,3.18,2296
1709,0.71,Ideal,G,VS1,62.2,56.0,5.7,5.72,3.55,2805
18561,1.16,Very Good,H,SI2,62.9,56.0,6.61,6.66,4.18,4770
10746,0.31,Very Good,H,SI1,63.0,57.0,4.28,4.3,2.71,472
29621,0.9,Premium,G,SI1,62.5,59.0,6.14,6.16,3.84,3669
4169,0.35,Ideal,H,IF,62.2,56.0,4.52,4.49,2.8,984
23613,1.08,Ideal,F,SI2,62.3,56.0,6.63,6.55,4.1,4533
15488,1.3,Good,H,SI1,63.6,56.0,6.92,6.86,4.4,6942
22821,0.73,Ideal,H,IF,61.6,55.0,5.8,5.83,3.58,3785
22545,0.31,Very Good,I,SI1,60.3,61.0,4.34,4.37,2.62,434
18094,0.93,Premium,G,SI1,61.3,61.0,6.34,6.27,3.86,4504
21189,0.78,Very Good,I,SI1,61.9,57.0,5.94,5.89,3.66,2054
6621,0.53,Ideal,D,SI1,61.2,55.0,5.26,5.3,3.22,1694
15885,0.59,Ideal,F,VS1,62.0,57.0,5.36,5.38,3.33,2063
1608,0.41,Ideal,G,VS2,61.6,55.0,4.81,4.84,2.97,1061
19133,0.7,Very Good,F,VVS2,62.6,58.0,5.62,5.66,3.53,3329
18208,0.25,Ideal,F,VS2,62.4,55.0,4.06,4.09,2.54,583
22546,1.06,Premium,E,VS1,61.8,57.0,6.52,6.55,4.04,8462
13369,0.88,Ideal,I,SI1,62.6,54.0,6.1,6.15,3.83,3122
3015,1.01,Very Good,F,SI2,62.9,58.0,6.35,6.39,4.01,4065
29639,1.72,Very Good,H,VS1,63.4,57.0,7.57,7.63,4.81,12681
2988,0.3,Premium,F,SI2,61.7,58.0,4.26,4.29,2.64,394
22953,1.05,Very Good,I,VVS1,63.1,59.0,6.5,6.47,4.08,4984
4590,1.04,Ideal,E,SI1,61.0,55.0,6.52,6.58,4.0,7523
19512,1.01,Ideal,I,SI1,61.2,56.0,6.48,6.44,3.95,4284
20071,0.9,Very Good,E,SI1,61.9,61.0,6.14,6.17,3.81,4067
15537,0.7,Very Good,G,SI1,61.8,55.0,5.73,5.76,3.55,2488
114,0.55,Ideal,D,SI2,62.0,57.0,5.23,5.27,3.25,1551
21445,0.32,Ideal,G,IF,61.7,56.0,4.41,4.38,2.71,918
24316,0.33,Ideal,H,VVS2,61.9,55.0,4.48,4.46,2.77,854
9529,0.73,Ideal,F,VVS2,60.4,56.0,5.85,5.89,3.54,3813
2480,1.01,Premium,F,SI1,62.6,58.0,6.41,6.34,3.99,4678
13906,1.31,Ideal,I,SI1,62.5,57.0,6.98,6.95,4.35,6147
16710,1.48,Premium,H,SI1,63.0,60.0,7.11,7.16,4.49,7155
26669,0.33,Ideal,E,VS2,61.1,57.0,4.46,4.51,2.74,723
28541,0.33,Good,I,VVS2,63.1,56.0,4.39,4.41,2.77,579
29257,0.3,Ideal,E,VVS1,61.6,57.0,4.29,4.33,2.65,1071
686,1.03,Premium,E,SI2,62.5,58.0,6.5,6.42,4.04,4441
2997,1.06,Very Good,E,SI1,58.8,63.0,6.64,6.59,3.9,4438
17054,1.36,Ideal,G,VS2,61.8,55.0,7.17,7.12,4.41,10497
14003,0.31,Good,E,SI1,63.6,59.0,4.33,4.31,2.75,698
24261,0.76,Premium,F,SI2,61.3,60.0,5.8,5.84,3.57,2670
9195,0.56,Ideal,J,SI1,61.1,56.0,5.35,5.31,3.26,1163
9356,0.41,Ideal,G,VVS1,60.9,57.0,4.8,4.77,2.92,1079
14644,0.7,Good,F,SI1,63.2,59.0,5.64,5.6,3.56,2378
9842,0.9,Very Good,H,VS2,62.2,56.0,6.19,6.22,3.86,4414
28316,1.13,Ideal,H,VS1,61.9,57.0,6.66,6.71,4.14,7358
20016,0.7,Good,D,SI2,63.9,53.0,5.69,5.58,3.61,2475
28376,0.9,Very Good,D,SI1,63.6,57.0,6.1,6.12,3.89,3689
27766,0.33,Ideal,E,SI1,62.0,57.0,4.42,4.39,2.73,666
15490,1.16,Ideal,F,VS1,61.4,56.0,6.78,6.75,4.16,9090
12578,0.76,Very Good,E,SI2,61.2,61.0,5.82,5.87,3.58,2328
14375,0.71,Ideal,F,SI1,61.2,56.0,5.75,5.83,3.54,2447
20336,0.51,Very Good,H,VS2,63.4,55.0,5.09,5.06,3.21,1252
25904,0.32,Premium,G,SI2,62.3,58.0,4.41,4.45,2.76,391
6144,0.71,Very Good,F,VS1,63.1,55.0,5.67,5.65,3.57,2806
838,0.32,Ideal,H,IF,62.4,55.0,4.39,4.41,2.75,778
19057,0.57,Premium,G,SI2,61.8,55.0,5.34,5.3,3.28,1028
6524,0.3,Ideal,H,VS1,61.6,55.0,4.35,4.38,2.69,524
14261,0.8,Premium,G,VS2,62.1,60.0,5.91,5.85,3.66,3136
25454,0.57,Ideal,G,SI1,60.7,56.0,5.36,5.38,3.26,1418
415,0.77,Very Good,E,SI1,62.1,56.0,5.88,5.92,3.65,2891
14224,0.43,Good,E,SI2,63.3,58.0,4.79,4.77,3.02,785
6874,0.52,Ideal,F,VVS1,61.1,56.0,5.2,5.16,3.17,2360
22494,0.51,Good,F,SI1,63.9,55.0,5.13,5.03,3.24,1142
6486,0.3,Very Good,D,SI2,61.0,56.0,4.3,4.34,2.63,462
22872,1.31,Premium,F,SI1,62.4,58.0,7.0,6.93,4.33,7476
16401,0.36,Ideal,F,SI1,61.6,55.0,4.57,4.61,2.83,616
10373,0.73,Very Good,G,SI1,60.2,60.0,5.85,5.83,3.52,2388
27272,1.01,Premium,G,SI1,61.9,60.0,6.46,6.41,3.98,5624
16324,1.01,Very Good,D,VS2,61.9,59.0,6.34,6.42,3.95,7422
7655,0.4,Ideal,J,VS1,61.9,56.0,4.71,4.79,2.94,810
23668,0.32,Ideal,D,VS2,61.8,56.0,4.43,4.4,2.73,972
1432,1.52,Ideal,G,VS2,61.8,56.0,7.36,7.39,4.56,13207
28877,0.9,Good,E,SI1,63.8,60.0,6.06,6.09,3.87,4355
10669,2.01,Very Good,I,SI1,62.3,56.0,8.08,8.03,5.02,16842
10352,0.54,Ideal,E,VS2,61.8,54.0,5.25,5.27,3.25,1787
11778,0.31,Ideal,H,VS2,61.4,55.0,4.36,4.38,2.68,557
24172,0.3,Ideal,J,SI2,61.6,57.0,4.28,4.32,2.65,351
6510,1.01,Very Good,I,VS1,62.5,59.0,6.35,6.41,4.0,4661
242,0.51,Premium,H,VVS1,62.2,57.0,5.14,5.09,3.18,1881
18370,0.32,Very Good,G,VS1,60.2,56.0,4.45,4.48,2.69,672
26076,1.53,Premium,H,SI1,60.2,59.0,7.45,7.41,4.49,9014
4572,1.2,Ideal,E,SI1,61.1,56.0,6.86,6.83,4.19,7392
29524,0.9,Premium,H,SI1,58.8,62.0,6.27,6.24,3.7,2835
24219,1.11,Ideal,G,SI1,61.6,57.0,6.68,6.65,4.11,5655
4376,2.13,Ideal,F,SI2,62.2,55.0,8.19,8.27,5.11,18578
5446,0.81,Ideal,D,SI1,61.9,56.0,5.89,5.95,3.66,3295
21990,0.52,Very Good,I,SI1,63.5,57.0,5.11,5.09,3.23,1087
6674,0.91,Ideal,G,SI1,61.1,56.0,6.2,6.29,3.81,3936
27521,1.56,Premium,E,VS2,61.8,58.0,7.45,7.41,4.61,14429
16341,0.36,Ideal,F,VVS2,60.7,56.0,4.62,4.65,2.82,1063
20165,0.36,Premium,D,SI1,60.8,58.0,4.6,4.63,2.81,803
22660,0.57,Very Good,H,VVS1,62.9,60.0,5.29,5.23,3.31,1875
4271,1.03,Premium,H,VS2,61.9,56.0,6.46,6.42,3.99,5260
5835,0.3,Premium,I,SI1,61.4,58.0,4.33,4.29,2.65,506
21860,0.34,Ideal,E,SI1,62.4,57.0,4.48,4.45,2.79,596
19570,1.01,Premium,E,SI2,62.1,60.0,6.45,6.4,3.98,4696
19805,1.5,Premium,H,VS2,61.2,58.0,7.3,7.25,4.45,9792
24343,0.57,Very Good,D,SI1,60.7,57.0,5.34,5.37,3.26,1749
12176,1.0,Ideal,G,VVS2,62.7,55.0,6.34,6.36,3.98,8138
19695,0.5,Ideal,G,SI1,61.7,55.0,5.07,5.1,3.14,1169
8703,1.01,Very Good,F,SI2,63.1,60.0,6.42,6.38,4.03,4308
9129,0.32,Ideal,F,VVS1,61.9,56.0,4.38,4.41,2.72,867
19182,0.9,Very Good,G,SI2,62.0,56.0,6.18,6.17,3.83,3904
16501,1.75,Ideal,H,SI1,62.7,56.0,7.67,7.63,4.79,12840
29465,0.41,Ideal,I,VVS1,61.9,55.0,4.78,4.81,2.97,1218
22170,0.3,Premium,E,SI1,60.6,58.0,4.3,4.34,2.62,526
23085,0.51,Ideal,H,SI1,61.8,55.0,5.13,5.14,3.18,1221
10990,1.01,Very Good,E,SI2,61.6,63.0,6.35,6.39,3.92,4416
8104,0.77,Ideal,D,VS2,62.3,54.0,5.82,5.88,3.64,3768
11896,1.01,Ideal,D,SI2,61.7,57.0,6.43,6.47,3.98,4588
27805,0.7,Ideal,G,VS2,60.6,56.0,5.74,5.8,3.5,3253
24746,0.54,Ideal,G,VS1,62.0,56.0,5.2,5.24,3.25,1662
13529,1.29,Premium,I,SI2,62.2,58.0,6.95,6.9,4.32,5476
7864,1.51,Premium,G,VS2,59.7,62.0,7.47,7.35,4.44,11011
16325,1.01,Premium,G,VS1,60.8,58.0,6.45,6.38,3.9,6499
1186,0.36,Ideal,F,SI1,61.7,55.0,4.57,4.6,2.83,683
19069,0.33,Very Good,G,VVS2,61.7,59.0,4.45,4.48,2.75,798
24192,0.9,Ideal,F,SI2,61.7,56.0,6.24,6.21,3.84,3528
7675,1.08,Ideal,G,VS2,61.4,57.0,6.65,6.61,4.08,6041
13400,0.34,Very Good,D,VVS2,61.2,59.0,4.48,4.51,2.76,926
18757,1.51,Ideal,I,VS2,59.7,57.0,7.41,7.46,4.44,10012
12543,1.03,Good,G,VS1,63.7,58.0,6.41,6.37,4.06,6542
21849,0.32,Ideal,H,VVS2,62.0,55.0,4.44,4.41,2.74,828
25769,0.73,Ideal,I,VS2,61.5,55.0,5.79,5.81,3.57,2279
20488,1.24,Very Good,F,SI1,59.8,59.0,7.07,7.09,4.23,6526
22214,1.24,Ideal,I,SI1,61.6,55.0,6.89,6.92,4.26,6023
24017,0.4,Very Good,G,VS1,62.9,58.0,4.67,4.71,2.96,790
27653,0.5,Ideal,J,SI1,60.8,55.0,5.13,5.18,3.14,1099
18885,0.41,Very Good,G,VS1,62.4,58.0,4.75,4.8,2.98,899
22340,1.02,Ideal,H,VS2,61.7,58.0,6.49,6.46,3.99,4458
11448,1.0,Premium,F,SI2,62.9,60.0,6.37,6.32,3.99,3913
3468,0.72,Premium,F,SI2,61.5,62.0,5.75,5.79,3.54,2039
21379,0.79,Ideal,D,SI1,62.2,57.0,5.95,5.98,3.71,3185
8882,0.7,Very Good,E,VS2,60.1,59.0,5.76,5.77,3.46,2964
18190,0.41,Ideal,F,VS1,61.7,56.0,4.84,4.81,2.98,1076
21077,0.34,Premium,D,SI1,61.2,58.0,4.48,4.44,2.74,803
10676,1.13,Ideal,G,VS1,61.2,56.0,6.7,6.75,4.11,6787
27461,0.31,Premium,H,VS1,61.0,60.0,4.35,4.33,2.65,435
28258,1.02,Ideal,D,SI1,60.8,57.0,6.52,6.55,3.98,6466
3837,0.4,Ideal,E,VS1,62.2,57.0,4.68,4.73,2.93,1069
24287,0.44,Ideal,E,VS1,61.7,56.0,4.88,4.92,3.02,1158
18989,0.41,Premium,J,VVS1,61.6,59.0,4.75,4.76,2.93,902
300,0.5,Premium,G,VS1,61.3,60.0,5.11,5.07,3.12,1746
5292,1.37,Premium,I,VS1,61.0,60.0,7.2,7.16,4.38,8524
749,1.09,Ideal,E,SI1,61.6,57.0,6.62,6.6,4.07,6892
9504,1.05,Ideal,I,SI2,61.9,56.0,6.5,6.54,4.04,4132
29991,0.34,Premium,G,VS2,60.0,59.0,4.56,4.52,2.74,596
23682,0.33,Ideal,G,VVS1,62.1,56.0,4.41,4.44,2.75,863
28769,0.3,Ideal,E,IF,62.9,57.0,4.28,4.29,2.69,1018
6781,0.71,Premium,E,VS2,61.2,60.0,5.77,5.74,3.52,2858
1194,0.35,Ideal,E,VVS1,62.1,55.0,4.52,4.55,2.81,1000
18127,1.57,Very Good,G,IF,58.4,61.0,7.56,7.6,4.41,16857
1712,1.0,Very Good,G,VVS2,62.2,60.0,6.34,6.41,3.97,8442
5862,0.31,Ideal,G,VS1,62.1,54.0,4.32,4.36,2.7,599
24061,1.02,Ideal,F,VS1,62.6,57.0,6.38,6.41,4.02,7812
26892,0.43,Ideal,E,VS1,62.7,56.0,4.82,4.77,3.01,981
1900,0.7,Very Good,G,VS2,59.4,63.0,5.79,5.76,3.43,2694
29119,1.01,Premium,I,SI2,61.0,59.0,6.47,6.41,3.93,3765
20779,1.23,Ideal,I,SI1,61.3,58.0,6.87,6.91,4.23,5807
29610,0.33,Ideal,F,VS2,62.0,55.0,4.41,4.44,2.74,577
3078,0.51,Ideal,H,VVS1,60.9,56.0,5.17,5.2,3.16,1929
26183,0.5,Very Good,G,VVS2,63.9,57.0,5.04,5.07,3.24,1764
25276,0.4,Very Good,F,VS1,60.0,58.0,4.8,4.82,2.89,985
3209,0.51,Ideal,D,SI1,61.0,56.0,5.17,5.14,3.15,1662
1253,1.25,Premium,J,VS2,60.4,58.0,7.02,6.97,4.22,5408
7466,1.01,Ideal,F,SI1,62.0,57.0,6.45,6.4,3.98,5221
19369,1.05,Premium,H,SI2,62.9,54.0,6.58,6.52,4.13,4004
14073,1.53,Premium,H,VS2,61.6,59.0,7.41,7.36,4.55,11434
1208,1.5,Premium,G,SI2,62.6,59.0,7.28,7.22,4.54,8319
9478,0.72,Ideal,F,SI1,62.1,57.0,5.69,5.73,3.55,2706
